restaurant_id,rest_type
9781,Delivery
9782,Delivery
9783,Quick Bites
9784,Delivery
9785,Quick Bites
9786,Casual Dining
9787,Delivery
9788,
9789,Delivery
9790,Quick Bites
9791,Delivery
9792,Delivery
9793,Casual Dining
9794,Quick Bites
9795,Quick Bites
9796,
9797,Delivery
9798,Takeaway
9798,Delivery
9799,Delivery
9800,Delivery
9801,Quick Bites
9802,Takeaway
9802,Delivery
9803,Delivery
9804,Delivery
9805,Takeaway
9805,Delivery
9806,Quick Bites
9807,Delivery
9808,Delivery
9809,Quick Bites
9810,Dessert Parlor
9811,Casual Dining
9812,Quick Bites
9813,Quick Bites
9814,Quick Bites
9815,Beverage Shop
9816,Takeaway
9816,Delivery
9817,Quick Bites
9818,Mess
9819,Casual Dining
9820,Quick Bites
9821,Quick Bites
9822,Food Court
9822,Quick Bites
9823,Quick Bites
9824,Quick Bites
9825,Quick Bites
9826,Dessert Parlor
9827,Quick Bites
9828,Delivery
9829,Takeaway
9829,Delivery
9830,Delivery
9831,Quick Bites
9832,Bakery
9833,Dessert Parlor
9834,Quick Bites
9835,Quick Bites
9836,Takeaway
9836,Delivery
9837,Takeaway
9837,Delivery
9838,Delivery
9839,Delivery
9840,Delivery
9841,Takeaway
9841,Delivery
9842,Dessert Parlor
9843,Quick Bites
9844,Quick Bites
9845,Delivery
9846,Delivery
9847,Quick Bites
9848,Bakery
9849,Quick Bites
9850,Quick Bites
9851,Delivery
9852,Bakery
9853,Delivery
9854,Delivery
9855,Delivery
9856,Quick Bites
9857,Takeaway
9857,Delivery
9858,Quick Bites
9859,Delivery
9860,Delivery
9861,Takeaway
9861,Delivery
9862,Quick Bites
9863,Delivery
9864,Delivery
9865,Quick Bites
9866,Delivery
9867,Food Court
9867,Quick Bites
9868,Quick Bites
9869,Quick Bites
9870,Quick Bites
9871,Quick Bites
9872,Quick Bites
9873,Takeaway
9873,Delivery
9874,Beverage Shop
9875,Quick Bites
9876,Dessert Parlor
9877,Quick Bites
9878,Quick Bites
9879,Delivery
9880,Takeaway
9880,Delivery
9881,Takeaway
9881,Delivery
9882,Delivery
9883,Takeaway
9883,Delivery
9884,Quick Bites
9885,Beverage Shop
9886,Quick Bites
9887,Quick Bites
9888,Quick Bites
9889,Casual Dining
9889,Pub
9890,Quick Bites
9891,Delivery
9892,Bakery
9893,Microbrewery
9893,Casual Dining
9894,Dessert Parlor
9895,Dessert Parlor
9896,Dessert Parlor
9897,Sweet Shop
9898,Dessert Parlor
9899,Dessert Parlor
9900,Takeaway
9901,Dessert Parlor
9902,Dessert Parlor
9903,Sweet Shop
9904,Quick Bites
9905,Casual Dining
9905,Bar
9906,Pub
9906,Microbrewery
9907,Bar
9907,Casual Dining
9908,Casual Dining
9909,Casual Dining
9910,Casual Dining
9911,Dhaba
9912,Quick Bites
9913,Quick Bites
9914,Quick Bites
9915,Quick Bites
9916,Quick Bites
9916,Beverage Shop
9917,Quick Bites
9918,Bar
9919,Pub
9920,Pub
9920,Casual Dining
9921,Casual Dining
9922,Pub
9922,Casual Dining
9923,Mess
9924,Pub
9925,Beverage Shop
9925,Quick Bites
9926,Casual Dining
9927,Casual Dining
9928,Casual Dining
9929,Bar
9930,Casual Dining
9931,Bar
9932,Casual Dining
9933,Bar
9934,Beverage Shop
9934,Quick Bites
9935,Pub
9935,Casual Dining
9936,Quick Bites
9937,Mess
9938,Casual Dining
9939,Quick Bites
9940,Delivery
9941,Casual Dining
9942,Lounge
9943,Casual Dining
9944,Quick Bites
9945,Quick Bites
9946,Quick Bites
9947,Quick Bites
9948,Quick Bites
9949,Quick Bites
9950,Quick Bites
9951,Quick Bites
9952,Quick Bites
9953,Quick Bites
9954,Quick Bites
9955,Quick Bites
9956,Quick Bites
9957,Quick Bites
9958,Quick Bites
9959,Quick Bites
9960,Food Court
9961,Quick Bites
9962,Quick Bites
9963,Quick Bites
9964,Quick Bites
9965,Quick Bites
9966,Quick Bites
9967,Quick Bites
9968,Quick Bites
9969,Quick Bites
9970,Quick Bites
9971,Quick Bites
9972,Quick Bites
9973,Quick Bites
9974,Quick Bites
9975,Quick Bites
9976,Quick Bites
9977,Quick Bites
9978,Quick Bites
9979,Bar
9980,Fine Dining
9981,Sweet Shop
9981,Quick Bites
9982,Casual Dining
9982,Bar
9983,Food Court
9984,Food Court
9985,Cafe
9986,Quick Bites
9987,Delivery
9988,Quick Bites
9989,Kiosk
9990,Takeaway
9990,Delivery
9991,Quick Bites
9992,Delivery
9993,Quick Bites
9994,Quick Bites
9995,
9996,Quick Bites
9997,Quick Bites
9998,Bakery
9999,Dessert Parlor
9999,Bakery
10000,Dessert Parlor
10001,Quick Bites
10002,Quick Bites
10003,Quick Bites
10004,Quick Bites
10005,Cafe
10006,Takeaway
10006,Delivery
10007,Quick Bites
10008,Casual Dining
10009,Beverage Shop
10010,Takeaway
10010,Delivery
10011,Delivery
10012,Quick Bites
10013,Delivery
10014,Cafe
10015,Quick Bites
10016,Quick Bites
10017,Takeaway
10017,Delivery
10018,Dessert Parlor
10019,Quick Bites
10020,Takeaway
10020,Delivery
10021,Dessert Parlor
10022,Dessert Parlor
10023,Bakery
10024,Cafe
10025,Cafe
10026,Quick Bites
10027,Quick Bites
10028,Casual Dining
10029,Quick Bites
10030,Cafe
10031,Dessert Parlor
10032,Casual Dining
10033,Dessert Parlor
10034,Cafe
10035,Quick Bites
10036,Mess
10037,Takeaway
10037,Delivery
10038,Delivery
10039,Dessert Parlor
10040,Beverage Shop
10040,Dessert Parlor
10041,Sweet Shop
10041,Quick Bites
10042,Bakery
10043,Bakery
10044,Casual Dining
10045,Quick Bites
10046,Food Court
10047,Bar
10048,Quick Bites
10049,Quick Bites
10050,Quick Bites
10051,Quick Bites
10052,Quick Bites
10053,Quick Bites
10054,Quick Bites
10055,Quick Bites
10056,Quick Bites
10057,Quick Bites
10058,Fine Dining
10059,Fine Dining
10059,Bar
10060,Casual Dining
10061,Fine Dining
10062,Casual Dining
10063,Casual Dining
10063,Cafe
10064,Cafe
10065,Dessert Parlor
10065,Quick Bites
10066,Cafe
10067,Cafe
10068,Dessert Parlor
10069,Quick Bites
10070,Cafe
10071,Delivery
10072,Casual Dining
10073,Quick Bites
10074,Quick Bites
10075,Dessert Parlor
10075,Quick Bites
10076,Beverage Shop
10076,Quick Bites
10077,Quick Bites
10078,Casual Dining
10079,Dessert Parlor
10080,Casual Dining
10081,Quick Bites
10082,Beverage Shop
10083,Cafe
10084,Dessert Parlor
10085,Delivery
10086,Cafe
10087,Cafe
10087,Casual Dining
10088,Casual Dining
10089,Quick Bites
10090,Casual Dining
10091,Casual Dining
10092,Takeaway
10092,Delivery
10093,Quick Bites
10094,Quick Bites
10095,Casual Dining
10096,Casual Dining
10097,Casual Dining
10097,Cafe
10098,Casual Dining
10099,Casual Dining
10100,Quick Bites
10101,Quick Bites
10102,Dessert Parlor
10103,Quick Bites
10104,Quick Bites
10105,Quick Bites
10106,Quick Bites
10107,Takeaway
10107,Delivery
10108,Delivery
10109,Casual Dining
10110,Beverage Shop
10111,Quick Bites
10112,Casual Dining
10113,Casual Dining
10114,Dessert Parlor
10115,Delivery
10116,Sweet Shop
10116,Quick Bites
10117,Quick Bites
10118,Sweet Shop
10119,Sweet Shop
10120,Fine Dining
10121,Casual Dining
10122,Casual Dining
10123,Casual Dining
10123,Bar
10124,Quick Bites
10125,Quick Bites
10126,Fine Dining
10126,Bar
10127,Lounge
10127,Bar
10128,Club
10129,Fine Dining
10129,Bar
10130,Fine Dining
10131,Casual Dining
10132,Fine Dining
10133,Pub
10134,Quick Bites
10135,Casual Dining
10136,Bar
10137,Casual Dining
10138,Quick Bites
10139,Quick Bites
10140,Quick Bites
10141,Casual Dining
10141,Bar
10142,Fine Dining
10143,Dhaba
10144,Quick Bites
10145,Quick Bites
10146,Casual Dining
10146,Bar
10147,Casual Dining
10148,Bar
10149,Quick Bites
10150,Lounge
10151,Quick Bites
10152,Casual Dining
10153,Casual Dining
10153,Bar
10154,Quick Bites
10155,Quick Bites
10156,Casual Dining
10157,Bar
10158,Quick Bites
10159,Casual Dining
10160,Casual Dining
10160,Bar
10161,Casual Dining
10162,Quick Bites
10163,Quick Bites
10164,Quick Bites
10165,Quick Bites
10166,Casual Dining
10167,Casual Dining
10168,Quick Bites
10169,Quick Bites
10170,Quick Bites
10171,Quick Bites
10172,Quick Bites
10173,Quick Bites
10174,Quick Bites
10175,Quick Bites
10176,Quick Bites
10177,Quick Bites
10178,Quick Bites
10179,Quick Bites
10180,Quick Bites
10181,Quick Bites
10182,Quick Bites
10183,Quick Bites
10184,Casual Dining
10185,Quick Bites
10186,Casual Dining
10187,Casual Dining
10188,Fine Dining
10189,Casual Dining
10190,Casual Dining
10191,Casual Dining
10192,Casual Dining
10193,Casual Dining
10194,Fine Dining
10195,Casual Dining
10196,Casual Dining
10197,Casual Dining
10198,Fine Dining
10199,Casual Dining
10200,Casual Dining
10200,Cafe
10201,Casual Dining
10202,Casual Dining
10203,Casual Dining
10204,Casual Dining
10205,Cafe
10206,Cafe
10207,Cafe
10208,Cafe
10209,Cafe
10210,Cafe
10210,Dessert Parlor
10211,Cafe
10212,Cafe
10213,Cafe
10213,Quick Bites
10214,Cafe
10215,Cafe
10216,Cafe
10217,Cafe
10218,Beverage Shop
10218,Cafe
10219,Cafe
10220,Cafe
10221,Cafe
10222,Cafe
10222,Bakery
10223,Cafe
10224,Cafe
10225,Cafe
10226,Cafe
10227,Cafe
10227,Dessert Parlor
10228,Cafe
10229,Casual Dining
10230,Cafe
10231,Cafe
10232,Delivery
10233,Quick Bites
10234,Quick Bites
10235,Quick Bites
10236,Quick Bites
10237,Food Court
10238,Delivery
10239,Quick Bites
10239,Sweet Shop
10240,Quick Bites
10241,Quick Bites
10242,Casual Dining
10243,Quick Bites
10244,Quick Bites
10245,Quick Bites
10246,Takeaway
10246,Delivery
10247,Dessert Parlor
10248,Casual Dining
10249,Quick Bites
10250,Dessert Parlor
10251,Quick Bites
10252,Casual Dining
10252,Cafe
10253,Beverage Shop
10253,Dessert Parlor
10254,Dessert Parlor
10255,Quick Bites
10256,Quick Bites
10257,Quick Bites
10258,Quick Bites
10259,Quick Bites
10260,Quick Bites
10261,Quick Bites
10262,Quick Bites
10263,Quick Bites
10264,Casual Dining
10265,Casual Dining
10266,Beverage Shop
10267,Cafe
10268,Quick Bites
10269,Delivery
10270,Takeaway
10270,Delivery
10271,Quick Bites
10272,Quick Bites
10273,Bakery
10274,Quick Bites
10275,Quick Bites
10275,Beverage Shop
10276,Casual Dining
10277,Casual Dining
10278,Quick Bites
10279,Quick Bites
10280,Quick Bites
10281,Takeaway
10281,Delivery
10282,Quick Bites
10283,Takeaway
10283,Delivery
10284,Quick Bites
10285,Casual Dining
10286,Quick Bites
10287,Quick Bites
10288,Quick Bites
10289,Quick Bites
10290,Cafe
10291,Casual Dining
10292,Bakery
10292,Dessert Parlor
10293,Quick Bites
10294,Quick Bites
10295,Dessert Parlor
10296,Quick Bites
10297,Beverage Shop
10297,Quick Bites
10298,Quick Bites
10299,Casual Dining
10300,Casual Dining
10301,Bakery
10302,Quick Bites
10303,Delivery
10304,Delivery
10305,Dessert Parlor
10306,Quick Bites
10307,Quick Bites
10308,Quick Bites
10309,Casual Dining
10310,Quick Bites
10311,Casual Dining
10312,Casual Dining
10312,Bar
10313,Beverage Shop
10313,Quick Bites
10314,Dessert Parlor
10315,Quick Bites
10316,Quick Bites
10317,Dessert Parlor
10318,Casual Dining
10319,Casual Dining
10320,Quick Bites
10321,Quick Bites
10322,Casual Dining
10323,Quick Bites
10324,Delivery
10325,Casual Dining
10326,Quick Bites
10327,Casual Dining
10327,Bar
10328,Quick Bites
10329,Quick Bites
10330,Takeaway
10330,Delivery
10331,Pub
10331,Cafe
10332,Quick Bites
10333,Quick Bites
10334,Cafe
10335,Casual Dining
10336,Quick Bites
10337,Quick Bites
10338,Casual Dining
10339,Quick Bites
10340,Bakery
10341,Food Court
10342,Dessert Parlor
10342,Quick Bites
10343,Quick Bites
10344,Food Court
10345,Beverage Shop
10345,Quick Bites
10346,Dessert Parlor
10346,Quick Bites
10347,Quick Bites
10348,Quick Bites
10349,Quick Bites
10350,Quick Bites
10351,Casual Dining
10352,Sweet Shop
10353,Quick Bites
10354,Dessert Parlor
10355,Quick Bites
10356,Quick Bites
10357,Quick Bites
10358,Quick Bites
10359,Quick Bites
10360,Quick Bites
10361,Casual Dining
10362,Casual Dining
10363,Casual Dining
10364,Delivery
10365,Dessert Parlor
10366,Dessert Parlor
10367,Cafe
10368,Food Court
10369,Quick Bites
10370,Quick Bites
10371,Quick Bites
10372,Cafe
10373,Quick Bites
10374,Quick Bites
10375,Quick Bites
10376,Casual Dining
10377,Quick Bites
10378,Quick Bites
10379,Beverage Shop
10380,Quick Bites
10381,Quick Bites
10382,Dessert Parlor
10383,Quick Bites
10383,Food Court
10384,Dessert Parlor
10384,Beverage Shop
10385,Quick Bites
10386,Casual Dining
10387,Food Court
10388,Quick Bites
10389,Quick Bites
10389,Bakery
10390,Dessert Parlor
10391,Beverage Shop
10392,Quick Bites
10393,Sweet Shop
10393,Quick Bites
10394,Quick Bites
10395,Dessert Parlor
10396,Quick Bites
10397,Quick Bites
10398,Casual Dining
10399,Quick Bites
10400,Food Court
10401,Quick Bites
10402,Quick Bites
10403,Dessert Parlor
10404,Quick Bites
10405,Cafe
10406,Beverage Shop
10407,Quick Bites
10408,Quick Bites
10409,Bar
10409,Casual Dining
10410,Quick Bites
10411,Casual Dining
10412,Casual Dining
10412,Cafe
10413,Food Court
10414,Beverage Shop
10415,Quick Bites
10416,Quick Bites
10417,Delivery
10418,Delivery
10419,Food Court
10420,Quick Bites
10421,Cafe
10422,Quick Bites
10423,Quick Bites
10424,Quick Bites
10425,Confectionery
10426,Quick Bites
10427,Food Court
10427,Quick Bites
10428,Quick Bites
10429,Quick Bites
10430,Quick Bites
10431,Casual Dining
10432,Quick Bites
10433,Dessert Parlor
10434,Quick Bites
10434,Beverage Shop
10435,Quick Bites
10436,Delivery
10437,Quick Bites
10438,Casual Dining
10439,Delivery
10440,Cafe
10441,Dessert Parlor
10442,Quick Bites
10442,Bakery
10443,
10444,Casual Dining
10445,Cafe
10446,Quick Bites
10447,Cafe
10448,Quick Bites
10449,Casual Dining
10450,Quick Bites
10451,Dessert Parlor
10452,Quick Bites
10453,Bakery
10453,Dessert Parlor
10454,Quick Bites
10455,Quick Bites
10456,Casual Dining
10457,Quick Bites
10458,Quick Bites
10459,Cafe
10460,Quick Bites
10461,Bakery
10461,Cafe
10462,Dessert Parlor
10463,Quick Bites
10464,Casual Dining
10465,Casual Dining
10466,Quick Bites
10467,Quick Bites
10468,Casual Dining
10469,Quick Bites
10470,Quick Bites
10471,Quick Bites
10472,Food Court
10473,Casual Dining
10474,Food Court
10474,Quick Bites
10475,Bar
10476,Quick Bites
10477,Quick Bites
10478,Cafe
10479,Cafe
10480,Quick Bites
10481,Quick Bites
10482,Quick Bites
10483,Casual Dining
10484,Quick Bites
10485,Casual Dining
10486,Dessert Parlor
10487,Dessert Parlor
10488,Quick Bites
10489,Quick Bites
10490,Quick Bites
10491,Quick Bites
10492,Takeaway
10492,Delivery
10493,Casual Dining
10494,Food Court
10495,Beverage Shop
10495,Quick Bites
10496,Quick Bites
10497,Casual Dining
10498,Delivery
10499,Bar
10499,Casual Dining
10500,Casual Dining
10501,Casual Dining
10502,Casual Dining
10502,Bar
10503,Quick Bites
10504,Casual Dining
10505,Dessert Parlor
10506,Casual Dining
10507,Quick Bites
10508,Casual Dining
10509,Takeaway
10509,Delivery
10510,Quick Bites
10511,Cafe
10512,Quick Bites
10513,Casual Dining
10514,Casual Dining
10515,Quick Bites
10516,Delivery
10517,Quick Bites
10518,Delivery
10519,Takeaway
10519,Delivery
10520,Sweet Shop
10521,Quick Bites
10522,Casual Dining
10523,Casual Dining
10524,Quick Bites
10525,Casual Dining
10526,Quick Bites
10527,Quick Bites
10528,Quick Bites
10529,Quick Bites
10530,Quick Bites
10531,Quick Bites
10532,Delivery
10533,Quick Bites
10534,Quick Bites
10535,Quick Bites
10536,Casual Dining
10537,Quick Bites
10537,Beverage Shop
10538,Quick Bites
10539,Quick Bites
10540,Quick Bites
10541,Quick Bites
10542,Casual Dining
10543,Quick Bites
10544,Casual Dining
10545,Bakery
10545,Dessert Parlor
10546,Casual Dining
10547,Quick Bites
10548,Sweet Shop
10549,Casual Dining
10550,Casual Dining
10551,Quick Bites
10552,Casual Dining
10553,Quick Bites
10554,Mess
10555,Casual Dining
10556,Casual Dining
10557,Casual Dining
10558,Quick Bites
10559,Quick Bites
10560,Sweet Shop
10561,Casual Dining
10562,Quick Bites
10563,Quick Bites
10564,Casual Dining
10565,Casual Dining
10566,Casual Dining
10567,Sweet Shop
10568,Food Court
10569,Dessert Parlor
10570,Casual Dining
10571,Casual Dining
10572,Bakery
10573,Quick Bites
10574,Food Court
10575,Casual Dining
10576,Quick Bites
10577,Casual Dining
10578,Dessert Parlor
10579,Quick Bites
10580,Delivery
10581,Beverage Shop
10582,Bakery
10583,Beverage Shop
10584,Delivery
10585,Quick Bites
10586,Quick Bites
10587,Casual Dining
10588,Quick Bites
10589,Casual Dining
10590,Mess
10591,Quick Bites
10592,Delivery
10593,Casual Dining
10594,Casual Dining
10595,Casual Dining
10596,Casual Dining
10597,Casual Dining
10598,Casual Dining
10599,Food Court
10600,Quick Bites
10601,Quick Bites
10602,Quick Bites
10603,Quick Bites
10604,Food Court
10605,Casual Dining
10606,Quick Bites
10607,Takeaway
10607,Delivery
10608,Quick Bites
10609,Bakery
10610,Quick Bites
10611,Casual Dining
10612,Casual Dining
10612,Bar
10613,Casual Dining
10614,Casual Dining
10615,Quick Bites
10616,Quick Bites
10617,Casual Dining
10618,Casual Dining
10619,Quick Bites
10620,Takeaway
10620,Delivery
10621,Casual Dining
10622,Quick Bites
10623,Casual Dining
10624,Casual Dining
10625,Takeaway
10625,Delivery
10626,Quick Bites
10627,Quick Bites
10628,Quick Bites
10629,Casual Dining
10630,Quick Bites
10631,Food Court
10632,Cafe
10633,Quick Bites
10634,Quick Bites
10635,Casual Dining
10636,Quick Bites
10636,Beverage Shop
10637,Quick Bites
10638,Takeaway
10638,Delivery
10639,Delivery
10640,Quick Bites
10641,Pub
10642,Casual Dining
10643,Takeaway
10643,Delivery
10644,Casual Dining
10645,Quick Bites
10646,Casual Dining
10647,Quick Bites
10648,Quick Bites
10649,Casual Dining
10650,Delivery
10651,Quick Bites
10652,Casual Dining
10653,Casual Dining
10654,Quick Bites
10655,Quick Bites
10656,Beverage Shop
10656,Dessert Parlor
10657,Bakery
10658,Quick Bites
10659,Bakery
10660,Takeaway
10660,Delivery
10661,Quick Bites
10662,Takeaway
10662,Delivery
10663,Confectionery
10664,Quick Bites
10665,Quick Bites
10666,Quick Bites
10667,Delivery
10668,Sweet Shop
10669,Dessert Parlor
10670,Quick Bites
10671,Quick Bites
10672,Quick Bites
10673,Quick Bites
10674,Takeaway
10674,Delivery
10675,Quick Bites
10676,Bakery
10677,Delivery
10678,Dessert Parlor
10678,Bakery
10679,Cafe
10680,Quick Bites
10681,Dessert Parlor
10681,Beverage Shop
10682,Food Court
10682,Beverage Shop
10683,Quick Bites
10684,Quick Bites
10685,Delivery
10686,Delivery
10687,Takeaway
10687,Delivery
10688,Quick Bites
10689,Beverage Shop
10689,Quick Bites
10690,Takeaway
10690,Delivery
10691,Bakery
10692,Dessert Parlor
10693,Bakery
10694,Sweet Shop
10695,Dessert Parlor
10696,Sweet Shop
10697,Dessert Parlor
10697,Beverage Shop
10698,Dessert Parlor
10699,Sweet Shop
10700,Beverage Shop
10700,Dessert Parlor
10701,Dessert Parlor
10701,Food Court
10702,Food Court
10703,Dessert Parlor
10704,Dessert Parlor
10705,Dessert Parlor
10706,Bakery
10707,Dessert Parlor
10708,Food Court
10709,Dessert Parlor
10710,Beverage Shop
10711,Dessert Parlor
10712,Dessert Parlor
10713,Dessert Parlor
10714,Bakery
10714,Food Court
10715,Dessert Parlor
10716,Dessert Parlor
10717,Bakery
10717,Dessert Parlor
10718,Beverage Shop
10718,Dessert Parlor
10719,Bakery
10720,Bakery
10721,Dessert Parlor
10722,Sweet Shop
10723,Dessert Parlor
10723,Quick Bites
10724,Dessert Parlor
10725,Quick Bites
10726,Dessert Parlor
10727,Sweet Shop
10727,Quick Bites
10728,Sweet Shop
10729,Bakery
10730,Sweet Shop
10731,Delivery
10732,Dessert Parlor
10733,Bakery
10734,Sweet Shop
10735,Lounge
10735,Casual Dining
10736,Microbrewery
10737,Casual Dining
10738,Fine Dining
10739,Casual Dining
10740,Lounge
10741,Casual Dining
10742,Casual Dining
10743,Quick Bites
10744,Pub
10745,Casual Dining
10746,Casual Dining
10747,Casual Dining
10748,Fine Dining
10749,Lounge
10750,Casual Dining
10751,Casual Dining
10752,Bar
10753,Bar
10753,Casual Dining
10754,Beverage Shop
10754,Quick Bites
10755,Casual Dining
10756,Quick Bites
10757,Cafe
10758,Quick Bites
10759,Quick Bites
10760,Quick Bites
10761,Quick Bites
10762,Quick Bites
10763,Quick Bites
10764,Quick Bites
10765,Quick Bites
10766,Quick Bites
10767,Quick Bites
10768,Food Court
10769,Quick Bites
10770,Quick Bites
10771,Quick Bites
10772,Quick Bites
10773,Quick Bites
10774,Food Court
10775,Quick Bites
10776,Quick Bites
10777,Quick Bites
10778,Quick Bites
10779,Quick Bites
10780,Food Court
10781,Quick Bites
10782,Quick Bites
10783,Food Court
10784,Quick Bites
10785,Quick Bites
10786,Food Court
10787,Quick Bites
10788,Quick Bites
10789,Quick Bites
10790,Quick Bites
10791,Quick Bites
10792,Quick Bites
10793,Quick Bites
10794,Quick Bites
10795,Quick Bites
10796,Quick Bites
10797,Beverage Shop
10798,Quick Bites
10799,Food Court
10799,Quick Bites
10800,Quick Bites
10801,Fine Dining
10802,Bar
10802,Lounge
10803,Club
10804,Fine Dining
10805,Lounge
10806,Casual Dining
10807,Casual Dining
10808,Fine Dining
10809,Casual Dining
10810,Cafe
10811,Casual Dining
10812,Fine Dining
10813,Bar
10814,Casual Dining
10815,Fine Dining
10816,Casual Dining
10817,Casual Dining
10818,Casual Dining
10819,Casual Dining
10819,Bar
10820,Pub
10821,Quick Bites
10822,Bar
10823,Mess
10824,Bar
10824,Casual Dining
10825,Quick Bites
10826,Quick Bites
10827,Quick Bites
10828,Quick Bites
10829,Quick Bites
10830,Quick Bites
10831,Quick Bites
10832,Quick Bites
10833,Quick Bites
10834,Quick Bites
10835,Quick Bites
10836,Quick Bites
10837,Quick Bites
10838,Bar
10838,Casual Dining
10839,Casual Dining
10839,Bar
10840,Casual Dining
10841,Casual Dining
10842,Pub
10842,Casual Dining
10843,Casual Dining
10844,Bar
10844,Casual Dining
10845,Casual Dining
10846,Quick Bites
10847,Quick Bites
10848,
10849,Quick Bites
10850,Casual Dining
10850,Bar
10851,Quick Bites
10852,Quick Bites
10853,Quick Bites
10854,Quick Bites
10855,Quick Bites
10856,Bar
10857,Quick Bites
10858,Quick Bites
10859,Casual Dining
10860,Casual Dining
10861,Casual Dining
10862,Casual Dining
10863,Quick Bites
10864,Casual Dining
10865,Quick Bites
10866,Quick Bites
10867,Quick Bites
10868,Quick Bites
10869,Quick Bites
10870,Quick Bites
10871,Quick Bites
10872,Quick Bites
10873,Quick Bites
10874,Quick Bites
10875,Quick Bites
10876,Quick Bites
10877,Quick Bites
10878,Quick Bites
10879,Quick Bites
10880,Quick Bites
10881,Quick Bites
10882,Quick Bites
10883,Quick Bites
10884,Quick Bites
10885,Quick Bites
10886,Quick Bites
10887,Pub
10887,Casual Dining
10888,Casual Dining
10889,Casual Dining
10890,Casual Dining
10891,Casual Dining
10891,Bar
10892,Fine Dining
10893,Casual Dining
10894,Bar
10894,Casual Dining
10895,Casual Dining
10896,Casual Dining
10897,Casual Dining
10898,Casual Dining
10898,Bar
10899,Cafe
10900,Quick Bites
10901,Cafe
10902,Cafe
10903,Cafe
10904,Cafe
10904,Quick Bites
10905,Bakery
10905,Cafe
10906,
10907,Casual Dining
10908,
10909,Delivery
10910,Quick Bites
10911,Beverage Shop
10912,Quick Bites
10913,Casual Dining
10914,Casual Dining
10914,Bar
10915,Bar
10916,Takeaway
10916,Delivery
10917,Casual Dining
10917,Bar
10918,Casual Dining
10919,Bakery
10920,Takeaway
10920,Delivery
10921,Casual Dining
10922,Quick Bites
10923,Quick Bites
10924,Delivery
10925,Quick Bites
10926,Delivery
10927,Takeaway
10927,Delivery
10928,Casual Dining
10929,Casual Dining
10930,Takeaway
10930,Delivery
10931,Beverage Shop
10932,Takeaway
10932,Delivery
10933,Casual Dining
10934,Quick Bites
10935,Casual Dining
10936,Takeaway
10936,Delivery
10937,Casual Dining
10938,Food Court
10938,Quick Bites
10939,Dessert Parlor
10939,Bakery
10940,Quick Bites
10941,Quick Bites
10942,Casual Dining
10943,Takeaway
10943,Delivery
10944,Delivery
10945,Dessert Parlor
10946,Quick Bites
10947,Delivery
10948,Delivery
10949,Delivery
10950,Quick Bites
10951,Quick Bites
10952,Casual Dining
10953,Bakery
10954,Delivery
10955,Casual Dining
10956,Food Court
10957,Dessert Parlor
10958,Delivery
10959,Quick Bites
10960,Takeaway
10960,Delivery
10961,Sweet Shop
10961,Quick Bites
10962,Quick Bites
10963,Casual Dining
10964,Quick Bites
10965,Quick Bites
10966,Casual Dining
10967,Quick Bites
10968,Quick Bites
10969,Quick Bites
10970,Quick Bites
10971,Dessert Parlor
10972,Takeaway
10972,Delivery
10973,Casual Dining
10974,Delivery
10975,Quick Bites
10976,Quick Bites
10977,Bakery
10978,Quick Bites
10979,Quick Bites
10980,Delivery
10981,Quick Bites
10982,Quick Bites
10983,Quick Bites
10984,Quick Bites
10985,Delivery
10986,Delivery
10987,Casual Dining
10988,Quick Bites
10989,Casual Dining
10990,Quick Bites
10991,Quick Bites
10992,Quick Bites
10993,Quick Bites
10994,Quick Bites
10995,Quick Bites
10996,Takeaway
10996,Delivery
10997,Casual Dining
10998,Quick Bites
10999,Quick Bites
11000,Quick Bites
11001,Quick Bites
11002,Takeaway
11002,Delivery
11003,Casual Dining
11004,Delivery
11005,Casual Dining
11006,Quick Bites
11007,Quick Bites
11008,Takeaway
11008,Delivery
11009,Delivery
11010,Bakery
11011,Quick Bites
11012,Quick Bites
11013,Delivery
11014,Quick Bites
11015,Quick Bites
11016,Quick Bites
11017,Quick Bites
11018,Quick Bites
11019,Quick Bites
11020,Food Court
11021,Delivery
11022,Takeaway
11022,Delivery
11023,Quick Bites
11023,Sweet Shop
11024,Food Court
11025,Quick Bites
11026,Delivery
11027,Quick Bites
11028,Delivery
11029,Casual Dining
11030,Quick Bites
11031,Casual Dining
11032,Quick Bites
11033,Quick Bites
11034,Quick Bites
11035,Quick Bites
11036,Quick Bites
11037,Quick Bites
11038,Quick Bites
11039,Quick Bites
11040,Delivery
11041,Casual Dining
11042,Quick Bites
11043,Quick Bites
11044,Casual Dining
11045,Quick Bites
11046,Quick Bites
11047,Casual Dining
11048,Quick Bites
11049,Quick Bites
11050,Quick Bites
11051,Quick Bites
11052,Beverage Shop
11053,Quick Bites
11054,Delivery
11055,Quick Bites
11056,Delivery
11057,Quick Bites
11058,Quick Bites
11059,Quick Bites
11060,Bakery
11060,Quick Bites
11061,Takeaway
11061,Delivery
11062,Dessert Parlor
11063,Casual Dining
11064,Delivery
11065,Dessert Parlor
11066,Casual Dining
11067,Quick Bites
11068,Quick Bites
11069,Quick Bites
11070,Quick Bites
11071,Takeaway
11071,Delivery
11072,Takeaway
11072,Delivery
11073,Delivery
11074,Delivery
11075,Quick Bites
11076,Delivery
11077,Delivery
11078,Quick Bites
11079,Delivery
11080,Casual Dining
11081,Quick Bites
